施設名,緯度,経度,所在地,電話番号,利用可能日,利用可能時間,授乳スペース,おむつ替えスペース,施設情報URL,休憩スペース
おやこひろば・瑞光,34.7514164725645,135.54639467546,大阪市東淀川区瑞光4－2－21,-,月曜日～金曜日　　,10:00～15:00,〇,〇,-
おやこひろば・菅原,34.742041481247,135.522386031685,大阪市東淀川区菅原7－10－3,-,月曜日～金曜日　　,10:00～15:00,〇,〇,-
大阪市東成区役所,34.669934167906,135.541293525172,大阪市東成区大今里西2-8-4,-,月曜日～金曜日　　,（月～木曜日）9:00～17:30、（金曜日）9:00～19:00,〇,〇,-
大阪市東成区保健福祉<br />センター分館,34.6716674159444,135.540957933352,大阪市東成区大今里西1-19-29,-,月曜日～金曜日,9:00～17:30,〇,〇,-
大阪市立東成図書館,34.6680784515264,135.5414054576,大阪市東成区大今里西3-2-17,-,火曜日～日曜日　　,（火〜金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
東成子育て支援センター,34.6699750878838,135.541187989925,大阪市東成区大今里西2-8-4,-,月曜日～金曜日,10:00～16:00,〇,〇,-
中央線　緑橋駅,34.6806805584178,135.545323895415,大阪市東成区東中本1丁目14番17号,-,毎日　　   ,5:00～24:00,×,〇,-
中央線　深江橋駅,34.6790656490827,135.557448415005,大阪市東成区深江北1丁目1番21号,-,毎日　　   ,5:00～24:00,×,〇,-
千日前線　今里駅,34.668956228952,135.542985400812,大阪市東成区大今里3丁目15番18号,-,毎日　　  ,5:00～24:00,×,〇,-
千日前線　新深江駅,34.6681127684198,135.552795933352,大阪市東成区神路4丁目12番16号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　緑橋駅,34.6816666047665,135.544743258484,大阪市東成区東中本1丁目1番14号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　今里駅,34.6705964923338,135.543217743137,大阪市東成区大今里3丁目14番24号,-,毎日　　   ,5:00～24:00,×,〇,-
東成区子ども・子育てプラザ,34.6798325807469,135.547825503619,大阪市東成区東中本2-3-16,-,火曜日～日曜日,9:00～17:30,〇,〇,-
大阪市立東成区民センター,34.6679700266681,135.541379477891,大阪市東成区大今里西3-2-17,-,毎日　　　,9:30～21:30,〇,〇,-
大阪市生野区役所「キッズルーム」,34.6536632649927,135.534292957063,大阪市生野区勝山南3-1-19,-,月曜日～金曜日,9:30～17:00,〇,〇,-
大阪市立中川保育所,34.6611646144679,135.543189325895,大阪市生野区中川2-4-26,-,月曜日～金曜日,10:00～16:00,〇,×,-
千日前線　小路駅,34.6613110799511,135.556309766269,大阪市生野区小路東2丁目11番14号,-,毎日　　  ,5:00～24:00,×,〇,-
千日前線　北巽駅,34.6528982305534,135.554956820238,大阪市生野区巽東1丁目1番39号,-,毎日　　   ,5:00～24:00,×,〇,-
千日前線　南巽駅,34.6432417085171,135.553266579405,大阪市生野区巽東2丁目19番27号,-,毎日　　   ,5:00～24:00,×,〇,-
生野区子ども・子育てプラザ,34.6537583915339,135.54870519228,大阪市生野区巽北2-4-16,-,火曜日～日曜日,9:00～17:30,〇,〇,-
大阪市立生野区民センター,34.6544209127523,135.533588737433,大阪市生野区勝山北3-13-30,-,毎日　　　,9:30～21:30,〇,〇,-
大阪市立生野図書館,34.6531921808339,135.539769770128,大阪市生野区勝山南4丁目7番11号,-,火曜日～日曜日　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,×,〇,-
カン鍼灸整骨院,34.6485883282862,135.539820566772,大阪市生野区舎利寺２－14-６,-,月～土　,（月～金曜日）9:30～12:30、16：30～20：00、（土曜日）9:30～12:30,〇,〇,-
大阪市旭区役所,34.7212019921908,135.544094198927,大阪市旭区大宮1-1-17,-,月曜日～金曜日,（月～木曜日）9:00～17:30、（金曜日）9:00～19:00,〇,〇,-
大阪市立生江保育所,34.7276465609997,135.53504636807,大阪市旭区生江3-14-13,-,月曜日～金曜日　,10:00～16:00,〇,×,-
旭子育て支援センター,34.7232879293277,135.549371944542,大阪市旭区森小路2-5-29,-,月曜日～金曜日　,10:00～16:00,〇,〇,-
谷町線　太子橋今市駅,34.7312761019022,135.554718810117,大阪市旭区太子橋1丁目4番地先,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　千林大宮駅,34.7238655414664,135.549120974093,大阪市旭区森小路2丁目6番地先,-,毎日　　  ,5:00～24:00,×,〇,-
谷町線　関目高殿駅,34.7149914600486,135.545301451764,大阪市旭区高殿4丁目22番地先,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　清水駅,34.7221911162974,135.560768827062,大阪市旭区清水4丁目8番2号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　新森古市駅,34.7152058931677,135.558342721195,大阪市旭区新森4丁目2番27号,-,毎日　　   ,5:00～24:00,×,〇,-
放課後等デイサービスはなはな,34.7166956504726,135.541473544243,大阪市旭区高殿5-4-27,-,月曜日～金曜日　　,9:30～18:30,〇,〇,-
旭区子ども・子育てプラザ,34.7232992953619,135.54938272654,大阪市旭区森小路2-5-29,-,火曜日～日曜日,9:00～17:30,〇,〇,-
大阪市立旭図書館,34.7213101005706,135.542422814793,大阪市旭区中宮1丁目11番14号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
城東区複合施設,34.7030848397965,135.5451004261,大阪市城東区中央3-5-45,-,毎日　　　,8:30～21:30,〇,〇,-
大阪市立男女共同参画センター東部館（クレオ大阪東）,34.6918114441216,135.53658843219,大阪市城東区鴫野西2-1-21,-,火曜日～日曜日　,9:00～21:30,×,〇,-
大阪市立鯰江保育所,34.6981356057252,135.547587442953,大阪市城東区今福西1-13-4,-,月曜日～金曜日　　,10:00～16:00,〇,×,-
城東子育て支援センター,34.6921992445827,135.542386421629,大阪市城東区鴫野西5-3-3-100,-,月曜日～金曜日　　,10:00～16:00,〇,〇,-
長堀鶴見緑地線　蒲生四丁目駅,34.7003881842171,135.547439139323,大阪市城東区今福西3丁目1番35号,-,毎日　　   ,5:00～24:00,×,〇,-
長堀鶴見緑地線　今福鶴見駅,34.7019602,135.5599079,大阪市城東区今福東2丁目14番15号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　関目成育駅,34.7130250567077,135.546470752005,大阪市城東区関目5丁目1番5号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　蒲生四丁目駅,34.7010210603561,135.546342115838,大阪市城東区今福西3丁目1番11号,-,毎日　　   ,5:00～24:00,×,〇,-
今里筋線　鴫野駅,34.6931789209442,135.546209614177,大阪市城東区鴫野東1丁目13番12号,-,毎日　　   ,5:00～24:00,×,〇,-
保険＆マネー,34.7014653589375,135.55871200976,大阪市城東区今福東1丁目10-5　イズミヤ今福店地下1階,-,毎日　　　,10:00～19:00,〇,〇,-
城東区子ども・子育てプラザ,34.6979050558212,135.548395631433,大阪市城東区今福西1-1-39,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
大阪市立城東区民センター,34.7032656424475,135.544425748301,大阪市城東区中央3-5-45,-,毎日　　　,9:30～21:30,〇,〇,-
杜のこうさてん,34.6905762402,135.546298701643,大阪市城東区鴫野東3-3-3,-,月曜日～金曜日　　　,9:45～15:15,〇,〇,-
城東つどいの広場,34.7035921196806,135.545332675117,大阪市城東区中央3丁目5番38号,-,火曜日～日曜日　　　　,9:30～17:00,〇,〇,-
大阪市鶴見区役所,34.7043236100939,135.574217264417,大阪市鶴見区横堤5-4-19,-,月曜日～金曜日,（月～木曜日）9:00～17:30、（金曜日）9:00～19:00,〇,〇,-
大阪市鶴見区民センター,34.704299389905,135.573486764417,大阪市鶴見区横堤5-3-15,-,毎日　　　,9:30～21:30,〇,〇,-
医療法人　いちば歯科医院,34.711636061716,135.581904462811,大阪市鶴見区浜2-5-5　パークリッジ現代1階,-,月曜日～土曜日　,（月～水曜日）9:30～19:00、（木・土曜日）9:30～12:30、（金曜日）9:30～18:00,〇,〇,-
鶴見子育て支援センター,34.7046667273009,135.583486415391,大阪市鶴見区諸口5-浜6-17,-,月曜日～金曜日,10:00～16:00,〇,〇,-
長堀鶴見緑地線　横堤駅,34.7035895862914,135.572851128436,大阪市鶴見区横堤5丁目3番31号,-,毎日　　  ,5:00～24:00,×,〇,-
長堀鶴見緑地線　鶴見緑地駅,34.7106989422599,135.580233336294,大阪市鶴見区緑地公園1番55号,-,毎日　　   ,5:00～24:00,×,〇,-
鶴見区子ども・子育てプラザ,34.6930015037345,135.567432493253,大阪市鶴見区今津中1-1-14,-,火曜日～日曜日,9:00～17:30,〇,〇,-
咲くやこの花館,34.7099658644031,135.57360512527,大阪市鶴見区鶴見緑地公園2-163,-,火曜日～日曜日,10:00～16:30,〇,〇,-
つどいの広場ソフィア,34.7124315911986,135.561370839787,大阪市鶴見区緑1-11-3　2階,-,月曜日～金曜日,9:00～16:00,〇,〇,-
大阪市立鶴見図書館,34.7042905697144,135.573561866267,大阪市鶴見区横堤5丁目3番15号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
つどいの広場　秀和,34.7045571086379,135.575503886229,大阪市鶴見区諸口６丁目２番７号,-,月～金　　,9:30～15:30（12:00～13:00は昼休み）,〇,〇,-
イオン鶴見緑地,34.7052791271504,135.566959250924,大阪市鶴見区鶴見4-17-1,-,毎日,9:00～22:00,〇,〇,-
大阪市阿倍野区役所,34.6387659789632,135.518456604896,大阪市阿倍野区文の里1-1-40,-,月曜日～金曜日　　,9:00～17:30,〇,〇,-
大阪市立阿倍野市民学習センター,34.6426434877955,135.511282580939,大阪市阿倍野区阿倍野筋3-10-1-300あべのベルタ3階,-,月曜日～日曜日　　　,（月～土曜日）9:30～21:30、（日曜日）9:30～17:00,×,〇,-
トヨタカローラ南海（株）阿倍野店,34.626449656661,135.515622483272,大阪市阿倍野区阪南町4-1-2,-,火曜日～日曜日　　,10:00～18:15,〇,〇,-
大阪市立阪南保育所,34.6283209022013,135.515086081622,大阪市阿倍野区阪南町3-26-13,-,月曜日～金曜日　　,10:00～16:00,〇,×,-
御堂筋線　天王寺駅,34.6465694450723,135.513820091511,大阪市阿倍野区阿倍野筋1丁目1番48号,-,毎日　　   ,5:00～24:00,〇,〇,-
御堂筋線　昭和町駅,34.6337111185952,135.516947818632,大阪市阿倍野区昭和町1丁目9番26号,-,毎日　　   ,5:00～24:00,×,〇,-
御堂筋線　西田辺駅,34.6217648182061,135.515117461675,大阪市阿倍野区西田辺町1丁目1番25号,-,毎日　　 ,5:00～24:00,×,〇,-
谷町線　阿倍野駅,34.6426645133604,135.512011263451,大阪市阿倍野区阿倍野筋2丁目4番地先,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　文の里駅,34.6356479319845,135.518424390918,大阪市阿倍野区昭和町1丁目1番地先,-,毎日　　   ,5:00～24:00,×,〇,-
大阪市認可小規模保育施設　キッズベアー文の里,34.6329086422633,135.521388685594,大阪市阿倍野区文の里4-21-30一桃ビル2Ｆ,-,月曜日～土曜日　　,9:00～17:00,×,〇,-
阿倍野区子ども・子育てプラザ,34.6308791954177,135.515416676332,大阪市阿倍野区阪南町2-23-21,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
café＆coworking space CLIP,34.6330172880644,135.516593456694,大阪市阿倍野区阪南町1-50-3,-,月曜日～日曜日,（月～土曜日）10:00～23:00、（日曜日）10:00～19:00,×,〇,-
ハローワーク阿倍野　マザーズコーナー,34.6466818149764,135.510911738014,大阪市阿倍野区阿倍野筋1-5-1　あべのルシアスオフィス棟8F,-,月曜日～金曜日　　,10:00～18:30,〇,〇,-
大阪市立阿倍野図書館,34.6409645073329,135.510496963222,大阪市阿倍野区阿倍野筋4丁目19番118号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
ふらっとひろば　ままちっち,34.6324911589826,135.513941908761,大阪市阿倍野区阪南町2-7-12,-,月曜日～金曜日　,9:30～14:30,〇,〇,-
大阪市住之江区役所,34.6096110132728,135.48279900138,大阪市住之江区御崎3-1-17,-,月曜日～金曜日　　,9:00～17:30,〇,〇,-
大阪市住之江区保健福祉<br />センター分館,34.6084235473746,135.485749555134,大阪市住之江区浜口東3-5-16,-,月曜日～金曜日　　,9:00～17:30,×,〇,-
ネッツトヨタ南海（株）<br />南港店,34.6210598368805,135.475206644586,大阪市住之江区北加賀屋5-6-1,-,火曜日～日曜日　,10:00～18:15,×,〇,-
つどいの広場　北加賀屋,34.6176976815646,135.479288337645,大阪市住之江区中加賀屋2-17-1,-,月曜日～金曜日　　,10:00～16:00,〇,〇,-
つどいの広場　みさき,34.6056226718957,135.482083477876,大阪市住之江区御崎7-2-4,-,月曜日～金曜日　　,10:00～16:00,〇,〇,-
四つ橋線　玉出駅,34.6240612114582,135.490455295355,大阪市住之江区粉浜西1丁目1番1号,-,毎日　　   ,5:00～24:00,×,〇,-
四つ橋線　北加賀屋駅,34.6213191554697,135.47906983936,大阪市住之江区北加賀屋2丁目11番2号,-,毎日　　   ,5:00～24:00,×,〇,-
四つ橋線　住之江公園駅,34.6089313357862,135.473083238317,大阪市住之江区泉1丁目1番52号,-,毎日　　   ,5:00～24:00,×,〇,-
中央線　コスモスクエア駅,34.6426575272066,135.412270300589,大阪市住之江区南港北1丁目30番21号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　コスモスクエア駅,34.6424306177022,135.411695048315,大阪市住之江区南港北1丁目30番21号,-,毎日　　   ,5:00～24:00,×,×,-
南港ポートタウン線　トレードセンター前駅,34.6386297744674,135.412171505364,大阪市住之江区南港北1丁目14番72号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　中ふ頭駅,34.634130088998,135.417301640032,大阪市住之江区南港中5丁目3番48号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　ポートタウン西駅,34.6308857015478,135.42274048455,大阪市住之江区南港中3丁目2番68号,-,毎日　　  ,5:00～24:00,×,〇,-
南港ポートタウン線　ポートタウン東駅,34.6309066384425,135.429126904492,大阪市住之江区南港中2丁目1番14号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　フェリーターミナル駅,34.6189748379492,135.435046589087,大阪市住之江区南港東4丁目8番52号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　南港東駅,34.613840510279,135.438541002657,大阪市住之江区南港東2丁目4番52号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　南港口駅,34.6138573846084,135.446158572869,大阪市住之江区南港東1丁目7番69号,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　平林駅,34.6106481859854,135.458837554037,大阪市住之江区平林南1丁目2番先,-,毎日　　   ,5:00～24:00,×,〇,-
南港ポートタウン線　住之江公園駅,34.6092502409245,135.471919020741,大阪市住之江区泉1丁目1番先,-,毎日　　   ,5:00～24:00,×,〇,-
住之江区子ども・子育てプラザ,34.6084851,135.4844096,大阪市住之江区浜口西3-4-22,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
大阪市立住之江図書館,34.6064036153071,135.475006264417,大阪市住之江区南加賀屋3丁目1番20号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
大阪市住吉区役所,34.6036604845472,135.500590406746,大阪市住吉区南住吉3-15-55,-,月曜日～金曜日　　,9:00～17:30,〇,〇,-
トヨタカローラ南海（株）住吉店,34.6091251802872,135.503643771568,大阪市住吉区南住吉2-18-4,-,火曜日～日曜日,10:00～18:15,×,〇,-
ネッツトヨタ南海（株）住吉店,34.6091255814155,135.503322511578,大阪市住吉区南住吉2-18-26,-,火曜日～日曜日,10:00～18:15,×,〇,-
トヨタカローラ南海（株）住之江店,34.6049951965233,135.483598861925,大阪市住吉区浜口西3-12-8,-,火曜日～日曜日,10:00～18:15,×,〇,-
社会福祉法人　大阪市住吉区社会福祉協議会,34.5924762956965,135.511077682208,大阪市住吉区浅香1-8-47,-,月曜日～土曜日,（月～金曜日）9:00～18:30、（土曜日）9:00～17:00,×,〇,-
住吉子育て支援センター,34.6142737856107,135.49872483523,大阪市住吉区帝塚山東5-5-16,-,月曜日～金曜日,10:00～16:00,〇,〇,-
大阪市立万領保育所,34.6139587658457,135.503093341324,大阪市住吉区万代東4-1-29,-,月曜日～金曜日,10:00～16:00,〇,×,-
御堂筋線　長居駅,34.6103235880096,135.51373599037,大阪市住吉区長居東4丁目6番5号,-,毎日　　   ,5:00～24:00,〇,〇,-
御堂筋線　あびこ駅,34.5989560409559,135.512788649943,大阪市住吉区苅田7丁目12番21号,-,毎日　　   ,5:00～24:00,×,〇,-
住吉区子ども・子育てプラザ,34.6091261037905,135.502893658895,大阪市住吉区南住吉2-18-21,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
ウェルカムブック大阪,34.6212015085033,135.50683032584,大阪市住吉区万代東1-3-13,-,日曜日～水曜日・金曜日・土曜日,12:00～18:00,×,〇,-
つどいの広場シュッポッポすみよし,34.6016842095495,135.49364062944,大阪市住吉区清水丘2-4-7　メゾンブラン101号,-,月曜日～金曜日　　,10:00～15:00,〇,〇,-
大阪市立住吉保育所,34.612671015026,135.498231981002,大阪市住吉区帝塚山東5-9-4,-,月曜日～金曜日　　,10:00～16:00,〇,×,-
大阪市立住吉図書館,34.6048285244787,135.500743771745,大阪市住吉区南住吉3丁目15番57号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
四恩子育て支援センター,34.6008179130197,135.521718909854,大阪市住吉区苅田4-3-9,-,火曜日～土曜日,10:00～15:00,〇,〇,-
大阪市東住吉区役所,34.6220679723725,135.526661450924,大阪市東住吉区東田辺1-3-4,-,月曜日～金曜日　　,9:00～17:30,〇,〇,-
デイサービス　シンシア,34.6197959826229,135.520412106599,大阪市東住吉区山坂4-14-22,-,月曜日～土曜日　　,9:30～17:00,〇,〇,-
つどいの広場　矢田教育の森,34.6004873194106,135.528567593248,大阪市東住吉区矢田5-2-12,-,月曜日～金曜日　　,10:00～16:00,〇,〇,-
東住吉区在宅サービスセンター（さわやかセンター）,34.6248217570187,135.527472364417,大阪市東住吉区田辺2-10-18,-,月曜日～土曜日,（月～金曜日）9:30～18:30、（土曜日）9:30～17:00,×,〇,-
谷町線　田辺駅,34.6285040060492,135.525207618788,大阪市東住吉区田辺1丁目4番4号,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　駒川中野駅,34.6215412799229,135.532780558237,大阪市東住吉区針中野1丁目1番1号,-,毎日　　   ,5:00～24:00,×,〇,-
東住吉区子ども・子育てプラザ,34.6205329272251,135.527619093253,大阪市東住吉区東田辺2-11-28,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
大阪市立東住吉図書館,34.6205279035264,135.527579820308,大阪市東住吉区東田辺2丁目11番28号,-,火曜日～日曜日　　  ,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,×,〇,-
ハート広場,34.6353030128413,135.530064114269,大阪市東住吉区桑津5丁目13-48,-,月曜日～金曜日　　,10:00～16:00,×,〇,-
大阪市平野区役所,34.6212078931604,135.546157686642,大阪市平野区背戸口3-8-19,-,月曜日～金曜日,9:00～17:30,〇,〇,-
大阪市立男女共同参画センター南部館（クレオ大阪南）,34.6106755182847,135.548427165186,大阪市平野区喜連西6-2-23,-,火曜日～日曜日　　,9:00～21:30,×,〇,-
大阪市立平野図書館,34.6244115626227,135.559303625606,大阪市平野区平野東1-8-2,-,火曜日～日曜日,（火～金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
トヨタカローラ南海（株）平野店,34.6212409678266,135.541483502458,大阪市平野区背戸口1-21-24,-,火曜日～日曜日　　,10:00～18:15,×,〇,-
トヨタカローラ南海（株）新喜連店,34.6094923151428,135.542628106746,大阪市平野区喜連西4-6-75,-,火曜日～日曜日　　,10:00～18:15,×,〇,-
トヨタカローラ南海（株）加美店,34.6209430023021,135.574212329362,大阪市平野区加美南4-5-11,-,火曜日～日曜日　　,10:00～18:15,×,〇,-
平野区在宅サービスセンター,34.6234209513056,135.55647064438,大阪市平野区平野東2-1-30,-,月曜日～土曜日,（月～金曜日）9:00～19:00、（土曜日）9:00～17:30,×,〇,-
平野子育て支援センター,34.6244496897855,135.569303083054,大阪市平野区加美南1-9-45,-,月曜日～金曜日,10:00～16:00,〇,〇,-
長吉子育て支援センター,34.6031572481936,135.574999165003,大阪市平野区長吉長原東2-1-22,-,月曜日～金曜日,10:00～16:00,〇,〇,-
大阪市立瓜破保育所,34.6040926774404,135.552783160242,大阪市平野区瓜破3-3-64,-,月曜日～金曜日,10:00～16:00,〇,×,-
喜連子育て支援センター,34.613348747265,135.557674178473,大阪市平野区喜連6-7-44,-,月曜日～金曜日,10:00～16:00,〇,〇,-
谷町線　平野駅,34.6207922678819,135.548875573313,大阪市平野区平野西5丁目2番地先,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　喜連瓜破駅,34.6092369676335,135.55157847879,大阪市平野区喜連2丁目5番地先,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　出戸駅,34.6088838054443,135.56547138937,大阪市平野区長吉長原西1丁目1番10号,-,毎日　　  ,5:00～24:00,〇,〇,-
谷町線　長原駅,34.602575725335,135.573767808472,大阪市平野区長吉長原東2丁目2番33号,-,毎日　　  ,5:00～24:00,×,〇,-
平野区子ども・子育てプラザ,34.6039311347623,135.552789018813,大阪市平野区瓜破3-3-64,-,火曜日～日曜日,9:00～17:30,〇,〇,-
大阪市立平野区民センター,34.6089460241438,135.569882793253,大阪市平野区長吉出戸5-3-58,-,毎日　　　,9:30～21:30,×,〇,-
大阪市立平野区民ホール,34.6203975854373,135.558237364417,大阪市平野区平野南1-2-7,-,毎日　　　,9:30～21:30,×,〇,-
ふれんど広場,34.6376792797488,135.563146303122,大阪市平野区加美北5-9市営加美長沢住宅2号館108号室,-,月曜日～金曜日　　,10:00～15:00,〇,〇,-
つどいの広場　ときわっこ,34.6177774069603,135.551739786367,大阪市平野区流町2-2-24,-,火曜日～土曜日　　,10:00～15:30,〇,〇,-
イオン喜連瓜破,34.6084940964046,135.551921276633,大阪市平野区瓜破2-1-13,-,毎日　　　,9:00～22:00,〇,〇,-
イオン長吉,34.6081721293094,135.566059626645,大阪市平野区長吉長原西1-1-10,-,毎日　　,8:00～22:00,〇,〇,-
大阪市西成区役所,34.6347680548733,135.494322891724,大阪市西成区岸里1-5-20,-,月曜日～金曜日,9:00～17:30,〇,〇,-
大阪市西成区民センター,34.6344765309342,135.494954664417,大阪市西成区岸里1-1-50,-,毎日　　　,9:30～21:30,×,〇,-
大阪市社会福祉研修・情報センター,34.6498573191427,135.49067731414,大阪市西成区出城2-5-20,-,月曜日～日曜日　　,（月～金曜日）9:00～21:00、（土・日曜日）9:00～17:00,×,〇,-
トヨタカローラ南海（株）岸ノ里店,34.6342387076152,135.496968858032,大阪市西成区天下茶屋3-27-11,-,火曜日～日曜日,10:00～18:15,〇,〇,-
トヨタカローラ南海（株）南港店,34.6223806855428,135.48304317791,大阪市西成区南津守7-14-18,-,火曜日～日曜日,10:00～18:15,×,〇,-
大阪市立長橋第２保育所,34.6510543129315,135.49132587791,大阪市西成区南開1-7-7,-,月曜日～金曜日,10:00～16:00,〇,×,-
西成子育て支援センター,34.6444440715091,135.490952958536,大阪市西成区旭2-7-17,-,月曜日～金曜日　　,10:00～16:00,〇,〇,-
御堂筋線　動物園前駅,34.6487765658533,135.504517584163,大阪市西成区太子1丁目6番12号,-,毎日　　   ,5:00～24:00,×,〇,-
四つ橋線　花園町駅,34.6444117411933,135.496527126005,大阪市西成区旭1丁目5番2号,-,毎日　　   ,5:00～24:00,×,〇,-
四つ橋線　岸里駅,34.634655819297,135.493900621047,大阪市西成区岸里1丁目5番15号,-,毎日　　   ,5:00～24:00,×,〇,-
堺筋線　動物園前駅,34.6484318813429,135.503374256185,大阪市西成区太子1丁目6番12号,-,毎日　　   ,5:00～24:00,×,〇,-
堺筋線　天下茶屋駅,34.636990630263,135.49652934606,大阪市西成区岸里1丁目1番10号,-,毎日　　   ,5:00～24:00,×,〇,-
西成区子ども・子育てプラザ,34.6425796960436,135.495804058348,大阪市西成区梅南1-2-6,-,火曜日～日曜日　　,9:00～17:30,〇,〇,-
西成区社会福祉協議会「はぎのさと」本館,34.6350127343823,135.494357320239,大阪市西成区岸里1-5-20西成区合同庁舎8階,-,月曜日～金曜日　　,9:00～19:00,〇,〇,-
西成区社会福祉協議会「はぎのさと」別館,34.6412601609264,135.48950427517,大阪市西成区松3-1-16,-,月曜日～土曜日　　,9:00～17:30,〇,〇,-
今池こどもの家,34.6441974536178,135.497029389424,大阪市西成区花園北2-16-26,-,月曜日～金曜日　,11:00～19:00,〇,〇,-
暁光館　ひかり学園,34.648106995901,135.483989446837,大阪市西成区北津守4-4-35,-,月曜日～土曜日　　,9:00～17:00,×,〇,-
ココルーム,34.6460769,135.5042318,大阪市西成区太子2-3-3,-,毎日　　,10:00～19:00,〇,〇,-
認定NPO法人　こどもの里,34.6456584814317,135.501241762063,大阪市西成区萩之茶屋2-3-24,-,月曜日・水曜日～土曜日,10:00～18:30,〇,〇,-
グループホーム・あいえる,34.6279132346009,135.49726140369,大阪市西成区天神ノ森2-9-18,-,月曜日～金曜日　,10:00～17:00,〇,〇,-
つどいの広場せいか,34.6326234252182,135.488921914354,大阪市西成区千本中2-7-6,-,月曜日～金曜日　,10:00～15:00,〇,〇,-
(社福)吹田みどり福祉会たちばな保育園,34.6398853437839,135.489694826084,大阪市西成区橘3-1-19,-,月曜日～土曜日　　,7:30～18:30,〇,〇,-
(社福)みおつくし福祉会玉出東保育園,34.6276305030657,135.495954201339,大阪市西成区玉出東1-6-6,-,月曜日～金曜日　　,7:30～18:30,〇,〇,-
成南地域在宅サービスステーションめぐみ,34.6362661116015,135.4870512,大阪市西成区千本北2-12-2,-,月曜日～金曜日　　,9:00～17:30,〇,〇,-
天下茶屋地域在宅サービスステーションのぞみ,34.640290158593,135.50135896898,大阪市西成区天下茶屋東2-15-12,-,月曜日～土曜日　　,9:00～17:00,〇,〇,-
西成障害者会館,34.6479413273754,135.489739060929,大阪市西成区長橋3-2-27,-,月曜日～土曜日　　,9:15～17:30,〇,〇,-
まちかどホームすずらん,34.6504946274124,135.49097421377,大阪市西成区出城2-4-10,-,月曜日～土曜日　　,9:15～17:30,×,〇,-
ふれあいの里,34.6360825778463,135.48420628888,大阪市西成区南津守1-4-46,-,月曜日～木曜日・日曜日,10:00～17:00,〇,〇,-
わかくさ保育園,34.6461892470441,135.500399301691,大阪市西成区萩之茶屋2-9-2,-,月曜日～土曜日　　,8:30～17:00,〇,〇,-
ナンクルナイサァーケアネット,34.6333637072904,135.484476034927,大阪市西成区南津守3-3-22,-,月曜日～土曜日　　,9:00～18:00,〇,〇,-
岸里つどいの広場すまいる,34.6310096179729,135.494579497178,大阪市西成区岸里3-2-2岸里福祉会館第二会館,-,月曜日～金曜日　,10:00～15:00,〇,〇,-
そんぽの家S　天下茶屋,34.638419636916296、,135.496029348325,大阪市西成区花園南2-5-10,-,毎日　　　,9:00～18:00,〇,〇,-
西成スポーツセンター,34.6279585437323,135.49598553449,大阪市西成区玉出東1-6-1,-,火曜日～日曜日　　,9:00～21:00,×,〇,-
大阪市立西成図書館,34.6345651282429,135.494985015177,大阪市西成区岸里1丁目1番50号,-,火曜日～日曜日　　  ,（火〜金曜日）10:00～19:00、（土・日曜日）10:00～17:00,〇,〇,-
御堂筋線　江坂駅,34.758585779091,135.49706160131,吹田市豊津町9番地,-,毎日　　   ,5:00～24:00,×,〇,-
御堂筋線　北花田駅,34.5821228982121,135.516312011195,堺市北区北花田2丁14番地の3,-,毎日　　 ,5:00～24:00,×,〇,-
